Time, Date, Latitude, Longitude, Elevation, Speed (Knots), Angle, Fix, Quality, Satellites, Color Temp, Lux, R, G, B, C
5:21:44.300,9/26/2014,3403.8479N,11821.7177W,0.00,7.00,91.77,1,0,0,6056,9,13,14,12,31
5:21:45.363,9/26/2014,3403.8513N,11821.6865W,0.00,7.94,96.78,1,0,0,6009,15,17,21,17,50
5:21:46.363,9/26/2014,3403.8483N,11821.6865W,0.00,6.92,100.33,1,0,0,5993,18,21,26,21,63
5:21:47.367,9/26/2014,3403.8447N,11821.6835W,0.00,8.70,123.86,1,0,0,5544,29,30,38,29,98
5:21:48.367,9/26/2014,3403.8413N,11821.6816W,0.00,9.99,130.50,1,0,0,5593,20,22,27,21,67
5:21:49.367,9/26/2014,3403.8356N,11821.6816W,0.00,15.72,174.71,1,0,0,5325,18,18,23,17,57
5:21:50.367,9/26/2014,3403.8308N,11821.6816W,0.00,17.25,178.26,1,0,0,5442,15,17,21,16,51
5:21:51.363,9/26/2014,3403.8254N,11821.6845W,0.00,16.74,177.66,1,0,0,4710,15,17,20,14,45
5:21:53.0,9/26/2014,3403.8181N,11821.6835W,0.00,16.07,176.58,1,0,0,5351,17,23,25,20,58
5:21:54.0,9/26/2014,3403.8142N,11821.6835W,48.90,16.07,176.58,1,1,8,6008,13,21,22,19,45
5:21:54.0,9/26/2014,3403.8142N,11821.6835W,48.90,14.98,177.89,1,1,8,5634,23,34,36,30,75
5:21:55.0,9/26/2014,3403.8105N,11821.6826W,48.90,12.82,175.05,1,1,8,5324,29,44,45,37,89
5:21:56.0,9/26/2014,3403.8071N,11821.6816W,48.90,12.10,175.51,1,1,8,5507,32,52,52,44,94
5:21:57.0,9/26/2014,3403.8046N,11821.6816W,48.90,10.34,180.43,1,1,8,5840,30,54,52,46,93
5:21:58.0,9/26/2014,3403.8024N,11821.6816W,48.90,8.26,175.44,1,1,8,6295,26,48,46,42,82
5:21:59.0,9/26/2014,3403.8002N,11821.6806W,48.90,6.93,183.35,1,1,8,6060,17,30,29,26,55
5:22:0.0,9/26/2014,3403.7988N,11821.6806W,48.90,4.89,183.32,1,1,8,5427,15,25,25,21,51
5:22:1.0,9/26/2014,3403.7980N,11821.6806W,48.90,2.16,183.32,1,1,8,5749,13,22,22,19,47
5:22:2.0,9/26/2014,3403.7980N,11821.6806W,48.90,0.06,183.32,1,1,8,5736,12,18,19,16,44
5:22:3.0,9/26/2014,3403.7980N,11821.6796W,48.90,0.06,183.32,1,1,8,5487,10,12,14,11,34
5:22:4.0,9/26/2014,3403.7980N,11821.6796W,48.90,0.03,183.32,1,1,8,5154,9,13,14,11,32
5:22:5.0,9/26/2014,3403.7976N,11821.6796W,48.90,0.06,183.32,1,1,8,5703,11,22,20,18,42
5:22:6.0,9/26/2014,3403.7973N,11821.6796W,49.00,0.06,183.32,1,1,8,6604,20,43,39,37,74
5:22:6.0,9/26/2014,3403.7973N,11821.6796W,49.00,0.08,183.32,1,1,8,6287,23,47,43,40,80
5:22:7.0,9/26/2014,3403.7966N,11821.6796W,49.00,0.11,183.32,1,1,8,6244,30,60,55,51,98
5:22:8.0,9/26/2014,3403.7954N,11821.6796W,49.00,0.18,183.32,1,1,8,6265,31,65,59,55,106
5:22:9.0,9/26/2014,3403.7946N,11821.6796W,49.00,0.18,183.32,1,1,8,6276,37,75,69,64,122
5:22:9.0,9/26/2014,3403.7946N,11821.6796W,49.00,0.19,183.32,1,1,8,6287,46,94,86,80,148
5:22:10.0,9/26/2014,3403.7937N,11821.6796W,49.00,0.18,183.32,1,1,8,6276,47,98,89,83,154
5:22:11.0,9/26/2014,3403.7932N,11821.6796W,49.00,0.16,183.32,1,1,8,6229,51,101,93,86,161
5:22:12.0,9/26/2014,3403.7927N,11821.6796W,49.00,1.41,183.32,1,1,8,6250,51,102,94,87,165
5:22:13.0,9/26/2014,3403.7924N,11821.6796W,49.00,1.02,183.32,1,1,8,6306,54,101,96,88,170
5:22:14.0,9/26/2014,3403.7922N,11821.6806W,49.00,0.69,183.32,1,1,8,6417,52,101,95,88,170
5:22:15.0,9/26/2014,3403.7922N,11821.6806W,49.00,0.39,183.32,1,1,8,6415,52,109,99,93,168
5:22:16.0,9/26/2014,3403.7919N,11821.6806W,49.00,0.38,183.32,1,1,8,6415,52,109,99,93,167
5:22:17.0,9/26/2014,3403.7919N,11821.6806W,49.00,0.27,183.32,1,1,8,6481,56,109,102,95,179
5:22:18.0,9/26/2014,3403.7917N,11821.6806W,49.00,0.00,183.32,1,1,8,6411,50,88,87,79,161
5:22:19.0,9/26/2014,3403.7917N,11821.6806W,49.00,0.00,183.32,1,1,8,6371,49,78,81,72,153
5:22:20.0,9/26/2014,3403.7917N,11821.6806W,49.00,0.00,183.32,1,1,8,6220,49,80,81,72,155
5:22:21.0,9/26/2014,3403.7917N,11821.6806W,49.00,0.00,183.32,1,1,8,6483,62,120,113,105,197
5:22:22.0,9/26/2014,3403.7917N,11821.6806W,49.00,0.00,183.32,1,1,8,6516,63,122,115,107,200
5:22:23.0,9/26/2014,3403.7917N,11821.6806W,49.00,0.00,183.32,1,1,8,6476,65,129,120,112,207
5:22:24.0,9/26/2014,3403.7917N,11821.6806W,49.00,0.00,183.32,1,1,8,6532,64,123,116,108,201
5:22:25.0,9/26/2014,3403.7917N,11821.6806W,49.00,0.00,183.32,1,1,8,6418,65,122,116,107,200
5:22:26.0,9/26/2014,3403.7917N,11821.6806W,49.00,0.00,183.32,1,1,8,6376,65,124,117,108,203
5:22:27.0,9/26/2014,3403.7917N,11821.6806W,49.00,0.00,183.32,1,1,8,6545,62,119,113,105,197
5:22:28.0,9/26/2014,3403.7917N,11821.6806W,49.00,0.00,183.32,1,1,8,6577,63,121,115,107,199
5:22:29.0,9/26/2014,3403.7917N,11821.6806W,49.00,0.00,183.32,1,1,8,6376,65,124,117,108,202
5:22:30.0,9/26/2014,3403.7917N,11821.6806W,49.00,0.00,183.32,1,1,8,6374,57,101,99,90,182
5:22:31.0,9/26/2014,3403.7917N,11821.6806W,49.00,0.00,183.32,1,1,8,6338,53,90,90,81,168
5:22:32.0,9/26/2014,3403.7917N,11821.6806W,49.00,0.00,183.32,1,1,8,6269,53,83,86,76,165
5:22:32.0,9/26/2014,3403.7917N,11821.6806W,49.00,0.46,183.32,1,1,8,6187,55,84,88,77,173
5:22:33.0,9/26/2014,3403.7915N,11821.6806W,49.00,1.51,183.32,1,1,8,6138,56,82,88,76,177
5:22:34.0,9/26/2014,3403.7912N,11821.6806W,49.00,2.51,183.32,1,1,8,5965,57,82,88,75,182
5:22:35.0,9/26/2014,3403.7893N,11821.6806W,49.00,2.51,183.32,1,1,9,5885,60,86,92,78,193
5:22:35.0,9/26/2014,3403.7893N,11821.6806W,49.00,7.60,180.49,1,1,9,5922,55,84,87,75,182
5:22:36.0,9/26/2014,3403.7866N,11821.6806W,49.00,10.04,181.69,1,1,9,5993,49,79,80,70,170
5:22:37.0,9/26/2014,3403.7836N,11821.6806W,49.00,11.83,172.86,1,1,9,5547,42,70,69,59,146
5:22:38.0,9/26/2014,3403.7802N,11821.6796W,48.90,11.83,172.86,1,1,9,5605,33,59,56,49,121
5:22:38.0,9/26/2014,3403.7802N,11821.6796W,48.90,12.56,162.41,1,1,9,5233,26,48,44,38,91
5:22:39.0,9/26/2014,3403.7773N,11821.6777W,48.90,11.77,145.08,1,1,9,5257,23,38,37,31,77
5:22:40.0,9/26/2014,3403.7758N,11821.6738W,48.90,12.09,115.39,1,1,9,4742,26,34,36,27,74
5:22:41.0,9/26/2014,3403.7744N,11821.6699W,48.90,11.63,111.68,1,1,9,4625,27,33,36,26,75
5:22:42.0,9/26/2014,3403.7741N,11821.6650W,48.90,15.58,95.34,1,1,9,4906,15,21,22,17,47
5:22:43.0,9/26/2014,3403.7736N,11821.6591W,48.90,17.59,95.50,1,1,9,5068,13,21,21,17,45
5:22:44.0,9/26/2014,3403.7731N,11821.6533W,49.00,17.59,95.50,1,1,9,4814,14,20,21,16,44
5:22:44.0,9/26/2014,3403.7731N,11821.6533W,49.00,19.10,99.43,1,1,9,4906,15,21,22,17,46
5:22:45.0,9/26/2014,3403.7722N,11821.6464W,49.00,20.18,99.05,1,1,9,4721,21,26,29,21,61
5:22:46.0,9/26/2014,3403.7714N,11821.6406W,49.00,20.23,98.03,1,1,9,4684,36,39,46,32,100
5:22:47.0,9/26/2014,3403.7707N,11821.6337W,49.00,20.69,97.43,1,1,9,5226,24,28,33,25,71
5:22:48.0,9/26/2014,3403.7697N,11821.6269W,49.00,20.76,97.35,1,1,9,6296,23,31,35,30,75
5:22:49.0,9/26/2014,3403.7687N,11821.6191W,49.00,21.12,97.80,1,1,9,6201,22,29,33,28,72
5:22:50.0,9/26/2014,3403.7678N,11821.6123W,49.00,22.35,101.64,1,1,9,6425,12,21,21,19,42
5:22:51.0,9/26/2014,3403.7666N,11821.6054W,49.00,23.05,102.39,1,1,9,6036,10,17,17,15,30
5:22:52.0,9/26/2014,3403.7651N,11821.5976W,49.00,20.62,101.59,1,1,9,5173,11,20,19,16,34
5:22:53.0,9/26/2014,3403.7639N,11821.5917W,50.30,20.62,101.59,1,1,10,5173,11,20,19,16,34
5:22:53.0,9/26/2014,3403.7639N,11821.5917W,50.30,18.33,98.79,1,1,10,5330,9,19,17,15,30
5:22:54.0,9/26/2014,3403.7634N,11821.5859W,50.30,15.01,97.53,1,1,10,5803,10,19,18,16,32
5:22:55.0,9/26/2014,3403.7626N,11821.5820W,50.30,13.22,103.75,1,1,10,5490,13,23,22,19,41
5:22:56.0,9/26/2014,3403.7626N,11821.5791W,48.60,13.22,103.75,1,1,10,5726,18,29,29,25,55
5:22:56.0,9/26/2014,3403.7626N,11821.5791W,48.60,10.33,97.35,1,1,10,4839,32,42,45,34,91
5:22:57.0,9/26/2014,3403.7622N,11821.5771W,48.60,6.84,97.98,1,1,10,4587,39,52,54,40,115
5:22:58.0,9/26/2014,3403.7622N,11821.5751W,48.60,5.08,96.99,1,1,10,4281,47,59,62,43,136
5:22:59.0,9/26/2014,3403.7622N,11821.5742W,48.60,4.13,87.89,1,1,10,4164,50,62,65,44,149
5:23:0.0,9/26/2014,3403.7619N,11821.5722W,48.60,6.46,97.84,1,1,10,4481,45,61,63,46,134
5:23:1.0,9/26/2014,3403.7617N,11821.5693W,48.60,8.50,97.71,1,1,10,4795,42,58,60,46,124
5:23:2.0,9/26/2014,3403.7612N,11821.5664W,49.50,8.50,97.71,1,2,10,5159,34,48,50,40,98
5:23:2.0,9/26/2014,3403.7612N,11821.5664W,49.50,10.69,95.13,1,2,10,5789,26,41,42,36,82
5:23:3.0,9/26/2014,3403.7609N,11821.5625W,49.50,12.68,94.54,1,2,10,5695,25,39,40,34,78
5:23:4.0,9/26/2014,3403.7604N,11821.5576W,49.50,14.92,96.73,1,2,10,4747,45,56,61,45,129
5:23:5.0,9/26/2014,3403.7600N,11821.5527W,49.20,14.92,96.73,1,2,10,3919,63,83,83,55,188
5:23:5.0,9/26/2014,3403.7600N,11821.5527W,49.20,16.61,96.47,1,2,10,4092,51,71,70,49,157
5:23:6.0,9/26/2014,3403.7592N,11821.5468W,49.20,17.71,96.42,1,2,10,4829,33,45,47,36,98
5:23:7.0,9/26/2014,3403.7587N,11821.5400W,49.20,19.01,97.24,1,2,10,6295,13,24,23,21,41
5:23:8.0,9/26/2014,3403.7580N,11821.5341W,49.20,19.73,97.10,1,2,10,5457,17,29,28,24,50
5:23:9.0,9/26/2014,3403.7573N,11821.5273W,49.20,20.19,96.12,1,2,10,5274,18,29,29,24,54
5:23:10.0,9/26/2014,3403.7563N,11821.5195W,49.20,22.04,98.54,1,2,10,5127,22,31,33,26,62
5:23:11.0,9/26/2014,3403.7556N,11821.5126W,49.20,22.40,96.19,1,2,10,4398,35,44,47,33,96
5:23:12.0,9/26/2014,3403.7546N,11821.5048W,49.20,22.43,94.99,1,2,10,5210,22,29,32,25,66
5:23:13.0,9/26/2014,3403.7539N,11821.4970W,49.20,22.75,97.45,1,2,10,4186,48,54,60,39,137
5:23:14.0,9/26/2014,3403.7531N,11821.4892W,49.20,23.28,96.41,1,2,10,3781,65,77,80,49,193
5:23:15.0,9/26/2014,3403.7521N,11821.4824W,49.20,23.21,97.52,1,2,10,4646,23,26,30,21,62
5:23:16.0,9/26/2014,3403.7517N,11821.4736W,49.20,23.15,94.87,1,2,10,4310,26,28,32,21,66
5:23:17.0,9/26/2014,3403.7507N,11821.4658W,49.20,23.87,98.47,1,2,10,4715,23,24,29,20,58
5:23:18.0,9/26/2014,3403.7500N,11821.4580W,49.20,24.30,99.65,1,2,10,4022,26,29,32,20,68
5:23:19.0,9/26/2014,3403.7490N,11821.4501W,49.20,24.26,98.99,1,2,10,5622,7,10,11,9,22
5:23:20.0,9/26/2014,3403.7480N,11821.4414W,49.50,24.26,98.99,1,2,9,5920,4,8,8,7,17
5:23:20.0,9/26/2014,3403.7480N,11821.4414W,49.50,24.65,97.98,1,2,9,5164,7,11,11,9,23
5:23:21.0,9/26/2014,3403.7473N,11821.4335W,49.50,24.22,95.91,1,2,9,4960,17,20,23,17,48
5:23:22.0,9/26/2014,3403.7465N,11821.4257W,49.50,23.95,96.10,1,2,9,4041,36,42,45,29,103
5:23:23.0,9/26/2014,3403.7460N,11821.4169W,49.50,23.97,94.01,1,2,9,5164,7,11,11,9,23
5:23:24.0,9/26/2014,3403.7456N,11821.4091W,49.50,23.72,91.55,1,2,9,4750,6,9,9,7,17
5:23:25.0,9/26/2014,3403.7456N,11821.4013W,49.50,24.08,90.02,1,2,9,6144,5,9,9,8,18
5:23:26.0,9/26/2014,3403.7453N,11821.3935W,49.50,24.10,90.52,1,2,9,4921,11,13,15,11,29
5:23:27.0,9/26/2014,3403.7451N,11821.3847W,49.50,24.03,90.90,1,2,9,6971,6,9,10,9,21
5:23:28.0,9/26/2014,3403.7451N,11821.3769W,49.50,23.67,90.67,1,2,9,5622,7,10,11,9,22
5:23:29.0,9/26/2014,3403.7448N,11821.3691W,49.50,22.51,89.59,1,2,9,5772,14,18,21,17,45
5:23:30.0,9/26/2014,3403.7446N,11821.3613W,49.50,23.00,90.90,1,2,9,5189,26,26,33,24,70
5:23:31.0,9/26/2014,3403.7446N,11821.3544W,49.50,22.72,91.40,1,2,9,5117,26,28,34,25,75
5:23:32.0,9/26/2014,3403.7443N,11821.3466W,49.50,22.17,92.49,1,2,9,4114,29,34,37,24,84
5:23:33.0,9/26/2014,3403.7443N,11821.3398W,49.50,21.81,92.74,1,2,9,4594,18,23,25,18,55
5:23:34.0,9/26/2014,3403.7446N,11821.3330W,49.50,20.66,91.77,1,2,9,5253,12,16,18,14,39
5:23:35.0,9/26/2014,3403.7441N,11821.3261W,49.50,18.88,92.02,1,2,9,4518,18,22,24,17,53
5:23:36.0,9/26/2014,3403.7438N,11821.3203W,49.50,16.27,92.06,1,2,9,5145,15,17,20,15,42
5:23:37.0,9/26/2014,3403.7434N,11821.3154W,49.50,13.59,91.87,1,2,9,5721,11,14,16,13,33
5:23:38.0,9/26/2014,3403.7431N,11821.3115W,49.50,10.22,92.12,1,2,9,4906,15,21,22,17,47
5:23:39.0,9/26/2014,3403.7431N,11821.3095W,49.50,6.89,92.34,1,2,9,4517,21,26,28,20,59
5:23:40.0,9/26/2014,3403.7431N,11821.3076W,52.00,6.89,92.34,1,2,10,4233,24,29,31,21,68
5:23:40.0,9/26/2014,3403.7431N,11821.3076W,52.00,6.52,93.10,1,2,10,4233,24,29,31,21,70
5:23:41.0,9/26/2014,3403.7429N,11821.3046W,52.00,8.82,91.72,1,2,10,5090,21,27,30,23,67
5:23:42.0,9/26/2014,3403.7429N,11821.3017W,52.00,11.35,91.15,1,2,10,5867,19,23,27,22,59
5:23:43.0,9/26/2014,3403.7429N,11821.2968W,52.00,13.96,92.25,1,2,10,7191,16,20,25,22,54
5:23:44.0,9/26/2014,3403.7429N,11821.2919W,52.00,16.44,91.67,1,2,10,4912,26,34,37,28,82
5:23:45.0,9/26/2014,3403.7424N,11821.2861W,52.00,18.68,92.10,1,2,10,3902,36,47,47,31,110
5:23:46.0,9/26/2014,3403.7421N,11821.2792W,52.00,18.68,92.10,1,2,10,4632,24,32,34,25,74
5:23:46.0,9/26/2014,3403.7421N,11821.2792W,52.00,20.33,92.72,1,2,10,4836,13,22,21,17,45
5:23:47.0,9/26/2014,3403.7421N,11821.2724W,52.00,21.28,91.96,1,2,10,4618,11,22,19,16,41
5:23:48.0,9/26/2014,3403.7416N,11821.2656W,52.00,22.07,91.57,1,2,10,1650,16,78,40,29,127
5:23:49.0,9/26/2014,3403.7412N,11821.2578W,51.50,22.07,91.57,1,2,10,2153,14,50,30,23,86
5:23:49.0,9/26/2014,3403.7412N,11821.2578W,51.50,22.12,92.48,1,2,10,4294,8,22,17,15,40
5:23:50.0,9/26/2014,3403.7409N,11821.2509W,51.50,22.65,92.91,1,2,10,5258,8,15,14,12,29
5:23:51.0,9/26/2014,3403.7404N,11821.2431W,51.50,22.85,92.21,1,2,10,4515,13,17,18,13,36
5:23:52.0,9/26/2014,3403.7399N,11821.2353W,51.50,23.96,95.51,1,2,10,4921,11,13,15,11,30
5:23:53.0,9/26/2014,3403.7397N,11821.2275W,51.50,24.28,92.61,1,2,10,5065,17,18,22,16,48
5:23:54.0,9/26/2014,3403.7395N,11821.2187W,51.50,24.11,91.84,1,2,10,3676,36,44,45,27,106
5:23:55.0,9/26/2014,3403.7392N,11821.2109W,51.50,24.08,91.59,1,2,10,3847,32,40,41,26,98
5:23:56.0,9/26/2014,3403.7390N,11821.2031W,51.50,24.43,91.46,1,2,10,5344,3,6,6,5,13
5:23:57.0,9/26/2014,3403.7387N,11821.1953W,51.50,24.46,91.39,1,2,10,3859,23,26,28,17,64
5:23:58.0,9/26/2014,3403.7382N,11821.1865W,50.70,24.46,91.39,1,2,9,3830,29,34,36,22,84
5:23:58.0,9/26/2014,3403.7382N,11821.1865W,50.70,24.38,90.34,1,2,9,4620,15,16,19,13,41
5:23:59.0,9/26/2014,3403.7382N,11821.1787W,50.70,23.08,91.72,1,2,9,5253,6,8,9,7,19
5:24:0.0,9/26/2014,3403.7380N,11821.1708W,50.70,22.58,89.52,1,2,9,4526,9,10,12,8,26
5:24:1.0,9/26/2014,3403.7380N,11821.1630W,50.70,22.85,90.37,1,2,9,4378,9,9,11,7,24
5:24:2.0,9/26/2014,3403.7375N,11821.1552W,50.70,23.32,90.74,1,2,9,6082,7,9,11,9,26
5:24:3.0,9/26/2014,3403.7375N,11821.1474W,50.70,23.38,90.71,1,2,9,4020,23,23,27,16,60
5:24:4.0,9/26/2014,3403.7380N,11821.1396W,49.60,23.38,90.71,1,2,10,3972,21,22,25,15,56
5:24:4.0,9/26/2014,3403.7380N,11821.1396W,49.60,22.60,82.19,1,2,10,4326,13,13,16,10,33
5:24:5.0,9/26/2014,3403.7385N,11821.1318W,49.60,22.12,85.24,1,2,10,5065,8,9,11,8,23
5:24:6.0,9/26/2014,3403.7387N,11821.1240W,49.60,23.37,90.81,1,2,10,4258,20,20,24,15,51
5:24:7.0,9/26/2014,3403.7387N,11821.1162W,50.40,23.37,90.81,1,2,10,4378,19,21,24,16,53
5:24:7.0,9/26/2014,3403.7387N,11821.1162W,50.40,24.07,90.31,1,2,10,4959,14,15,18,13,38
5:24:8.0,9/26/2014,3403.7385N,11821.1083W,50.40,23.24,91.44,1,2,10,5721,11,14,16,13,34
5:24:9.0,9/26/2014,3403.7382N,11821.1005W,50.40,22.53,91.44,1,2,10,4602,18,20,23,16,48
5:24:10.0,9/26/2014,3403.7380N,11821.0927W,50.40,21.84,91.06,1,2,10,4744,20,20,25,17,54
5:24:11.0,9/26/2014,3403.7380N,11821.0859W,50.40,21.55,91.35,1,2,10,5832,12,19,20,17,41
5:24:12.0,9/26/2014,3403.7377N,11821.0781W,50.40,22.03,91.47,1,2,10,4994,15,22,23,18,47
5:24:13.0,9/26/2014,3403.7375N,11821.0712W,50.50,22.03,91.47,1,2,9,4250,29,31,36,23,78
5:24:13.0,9/26/2014,3403.7375N,11821.0712W,50.50,22.63,91.97,1,2,9,4441,17,18,21,14,45
5:24:14.0,9/26/2014,3403.7373N,11821.0634W,50.50,22.59,91.25,1,2,9,5065,8,9,11,8,24
5:24:15.0,9/26/2014,3403.7373N,11821.0556W,50.50,21.80,91.84,1,2,9,5038,5,7,8,6,17
5:24:16.0,9/26/2014,3403.7370N,11821.0488W,50.90,21.80,91.84,1,2,8,4797,5,6,7,5,16
5:24:16.0,9/26/2014,3403.7370N,11821.0488W,50.90,21.47,91.43,1,2,8,4645,12,12,15,10,33
5:24:17.0,9/26/2014,3403.7370N,11821.0410W,50.90,21.53,91.01,1,2,8,4531,18,17,22,14,49
5:24:18.0,9/26/2014,3403.7368N,11821.0341W,50.90,22.30,91.19,1,2,8,4690,17,18,22,15,49
5:24:19.0,9/26/2014,3403.7368N,11821.0273W,51.70,22.30,91.19,1,2,9,5085,25,24,31,22,71
5:24:19.0,9/26/2014,3403.7368N,11821.0273W,51.70,22.24,85.31,1,2,9,4181,47,48,56,35,130
5:24:20.0,9/26/2014,3403.7368N,11821.0195W,51.70,21.26,91.07,1,2,9,4482,34,37,43,29,97
5:24:21.0,9/26/2014,3403.7363N,11821.0126W,51.70,19.91,90.92,1,2,9,5288,18,21,25,19,55
5:24:22.0,9/26/2014,3403.7360N,11821.0058W,50.70,19.91,90.92,1,2,9,5772,14,18,21,17,48
5:24:22.0,9/26/2014,3403.7360N,11821.0058W,50.70,18.41,91.18,1,2,9,5216,18,20,24,18,53
5:24:23.0,9/26/2014,3403.7360N,11821.0000W,50.70,17.59,91.36,1,2,9,4578,29,28,35,23,77
