Time, Date, Latitude, Longitude, Elevation, Speed (Knots), Angle, Fix, Quality, Satellites, Color Temp, Lux, R, G, B, C
5:27:9.0,9/26/2014,3403.7250N,11820.5791W,57.40,9.83,123.71,1,2,9,5931,25,28,35,28,77
5:27:10.0,9/26/2014,3403.7236N,11820.5771W,57.40,4.36,149.87,1,2,9,5544,29,30,38,29,89
5:27:11.0,9/26/2014,3403.7221N,11820.5771W,57.40,5.51,165.88,1,2,9,5067,31,39,43,33,114
5:27:12.0,9/26/2014,3403.7207N,11820.5761W,57.40,5.06,177.24,1,2,9,5202,25,31,35,27,92
5:27:13.0,9/26/2014,3403.7187N,11820.5761W,57.40,5.99,178.85,1,2,9,5494,15,14,19,14,47
5:27:14.0,9/26/2014,3403.7170N,11820.5771W,57.40,5.83,175.32,1,2,9,5622,7,10,11,9,25
5:27:15.0,9/26/2014,3403.7150N,11820.5761W,57.40,7.22,161.46,1,2,9,6007,12,25,23,21,43
5:27:16.0,9/26/2014,3403.7126N,11820.5761W,57.40,8.30,174.86,1,2,9,6016,33,75,65,61,110
5:27:17.0,9/26/2014,3403.7099N,11820.5761W,57.40,10.21,171.13,1,2,9,6277,30,69,60,57,102
5:27:18.0,9/26/2014,3403.7067N,11820.5761W,57.40,10.24,168.53,1,2,9,5961,25,49,45,41,80
5:27:19.0,9/26/2014,3403.7038N,11820.5771W,57.40,10.01,161.53,1,2,9,5871,25,43,42,37,81
5:27:20.0,9/26/2014,3403.7014N,11820.5771W,57.40,10.00,165.44,1,2,9,5816,22,34,35,30,70
5:27:21.0,9/26/2014,3403.6984N,11820.5781W,57.40,10.89,170.52,1,2,9,5843,16,31,29,26,54
5:27:22.0,9/26/2014,3403.6950N,11820.5791W,57.40,12.56,194.61,1,2,9,5683,10,18,17,15,32
5:27:23.0,9/26/2014,3403.6914N,11820.5810W,57.40,13.24,189.05,1,2,9,4696,8,10,11,8,24
5:27:24.0,9/26/2014,3403.6875N,11820.5820W,57.40,14.76,202.69,1,2,9,5931,7,8,10,8,23
5:27:25.0,9/26/2014,3403.6835N,11820.5849W,57.40,15.57,206.30,1,2,9,5054,14,16,19,14,46
5:27:26.0,9/26/2014,3403.6794N,11820.5869W,57.40,15.99,205.75,1,2,9,5447,14,18,20,16,50
5:27:27.0,9/26/2014,3403.6755N,11820.5898W,57.40,14.31,199.40,1,2,9,5012,9,12,13,10,27
5:27:28.0,9/26/2014,3403.6716N,11820.5917W,57.40,13.32,196.41,1,2,9,4405,13,19,19,14,41
5:27:29.0,9/26/2014,3403.6672N,11820.5947W,57.40,14.62,196.86,1,2,9,5703,9,10,13,10,32
5:27:30.0,9/26/2014,3403.6630N,11820.5966W,57.40,14.59,197.04,1,2,9,5361,21,21,27,20,71
5:27:31.0,9/26/2014,3403.6589N,11820.5986W,65.10,14.59,197.04,1,2,10,4802,41,55,58,44,161
5:27:31.0,9/26/2014,3403.6589N,11820.5986W,65.10,15.31,195.27,1,2,10,5576,12,12,16,12,40
5:27:32.0,9/26/2014,3403.6542N,11820.6005W,65.10,15.86,197.99,1,2,10,4902,8,8,10,7,25
5:27:33.0,9/26/2014,3403.6501N,11820.6025W,65.10,15.69,197.70,1,2,10,4665,10,11,13,9,31
5:27:34.0,9/26/2014,3403.6457N,11820.6044W,65.10,15.62,195.44,1,2,10,5038,5,7,8,6,19
5:27:35.0,9/26/2014,3403.6420N,11820.6064W,65.10,13.75,198.06,1,2,10,4938,18,23,25,19,66
5:27:36.0,9/26/2014,3403.6374N,11820.6074W,65.10,16.53,190.53,1,2,10,4587,19,26,27,20,72
5:27:37.0,9/26/2014,3403.6350N,11820.6093W,65.10,16.53,190.53,1,2,10,5054,14,16,19,14,47
5:27:37.0,9/26/2014,3403.6350N,11820.6093W,65.10,9.14,197.28,1,2,10,5357,9,11,13,10,31
5:27:38.0,9/26/2014,3403.6330N,11820.6103W,65.10,6.92,204.52,1,2,10,5447,7,9,10,8,23
5:27:39.0,9/26/2014,3403.6320N,11820.6113W,65.10,3.28,202.95,1,2,10,5447,7,9,10,8,21
5:27:40.0,9/26/2014,3403.6311N,11820.6123W,65.50,3.28,202.95,1,2,10,4967,6,10,10,8,21
5:27:40.0,9/26/2014,3403.6311N,11820.6123W,65.50,0.05,202.95,1,2,10,5622,7,10,11,9,22
5:27:41.0,9/26/2014,3403.6311N,11820.6132W,65.50,0.06,202.95,1,2,10,5507,8,13,13,11,25
5:27:42.0,9/26/2014,3403.6308N,11820.6132W,65.50,0.23,202.95,1,2,10,5253,6,8,9,7,20
5:27:43.0,9/26/2014,3403.6308N,11820.6152W,65.50,4.55,277.63,1,2,10,5253,6,8,9,7,19
5:27:44.0,9/26/2014,3403.6301N,11820.6181W,65.50,8.97,256.36,1,2,10,6457,4,6,7,6,17
5:27:45.0,9/26/2014,3403.6306N,11820.6220W,65.50,11.12,278.31,1,2,10,5065,8,9,11,8,25
5:27:46.0,9/26/2014,3403.6306N,11820.6259W,65.50,12.99,273.19,1,2,10,4845,23,28,31,23,82
5:27:47.0,9/26/2014,3403.6306N,11820.6308W,65.50,14.70,267.49,1,2,10,4902,8,8,10,7,24
5:27:48.0,9/26/2014,3403.6306N,11820.6357W,65.50,15.71,271.61,1,2,10,4797,5,6,7,5,17
5:27:49.0,9/26/2014,3403.6306N,11820.6416W,61.10,15.71,271.61,1,2,10,6457,4,6,7,6,17
5:27:49.0,9/26/2014,3403.6306N,11820.6416W,61.10,15.25,274.06,1,2,10,5576,9,9,12,9,28
5:27:50.0,9/26/2014,3403.6311N,11820.6464W,61.10,14.64,271.12,1,2,10,4860,22,25,29,21,76
5:27:51.0,9/26/2014,3403.6306N,11820.6513W,61.10,13.77,272.89,1,2,10,4772,23,30,32,24,84
5:27:52.0,9/26/2014,3403.6306N,11820.6562W,59.60,13.77,272.89,1,2,9,5183,14,14,18,13,44
5:27:52.0,9/26/2014,3403.6306N,11820.6562W,59.60,12.49,269.74,1,2,9,5438,8,8,11,8,25
5:27:53.0,9/26/2014,3403.6320N,11820.6601W,59.60,10.86,271.31,1,2,9,5196,11,12,15,11,36
5:27:54.0,9/26/2014,3403.6318N,11820.6630W,59.60,8.16,261.69,1,2,9,5521,16,18,22,17,55
5:27:55.0,9/26/2014,3403.6311N,11820.6650W,58.20,8.16,261.69,1,2,9,4978,26,32,36,27,94
5:27:55.0,9/26/2014,3403.6311N,11820.6650W,58.20,5.52,256.56,1,2,9,4663,29,40,41,31,112
5:27:56.0,9/26/2014,3403.6311N,11820.6669W,58.20,3.44,278.33,1,2,9,5027,21,26,29,22,77
5:27:57.0,9/26/2014,3403.6311N,11820.6679W,58.20,0.12,278.33,1,2,9,5320,19,25,28,22,75
5:27:58.0,9/26/2014,3403.6303N,11820.6679W,58.20,0.01,278.33,1,2,9,5253,19,24,27,21,72
5:27:59.0,9/26/2014,3403.6303N,11820.6679W,58.20,0.04,278.33,1,2,9,5114,21,24,28,21,74
5:28:0.0,9/26/2014,3403.6303N,11820.6679W,58.20,0.00,278.33,1,2,9,5027,21,26,29,22,76
5:28:1.0,9/26/2014,3403.6303N,11820.6679W,58.20,0.00,278.33,1,2,9,5385,20,26,29,23,77
5:28:1.0,9/26/2014,3403.6303N,11820.6679W,58.20,0.01,278.33,1,2,9,5320,19,25,28,22,76
5:28:2.0,9/26/2014,3403.6306N,11820.6679W,58.20,0.00,278.33,1,2,9,5385,20,26,29,23,77
5:28:3.0,9/26/2014,3403.6306N,11820.6679W,58.20,0.00,278.33,1,2,9,5090,21,27,30,23,78
5:28:4.0,9/26/2014,3403.6306N,11820.6679W,58.20,0.00,278.33,1,2,9,5385,20,26,29,23,77
5:28:5.0,9/26/2014,3403.6306N,11820.6679W,58.20,0.00,278.33,1,2,9,5027,21,26,29,22,76
5:28:6.0,9/26/2014,3403.6303N,11820.6679W,58.20,0.01,278.33,1,2,9,5177,21,25,29,22,76
5:28:7.0,9/26/2014,3403.6306N,11820.6679W,58.20,0.01,278.33,1,2,9,5177,21,25,29,22,76
5:28:8.0,9/26/2014,3403.6303N,11820.6679W,58.20,0.01,278.33,1,2,9,5238,22,26,30,23,78
5:28:9.0,9/26/2014,3403.6303N,11820.6679W,58.20,0.01,278.33,1,2,9,5320,19,25,28,22,76
5:28:10.0,9/26/2014,3403.6303N,11820.6679W,58.10,0.01,278.33,1,2,8,5114,21,24,28,21,76
5:28:10.0,9/26/2014,3403.6303N,11820.6679W,58.10,0.04,278.33,1,2,8,5253,19,24,27,21,74
5:28:11.0,9/26/2014,3403.6303N,11820.6679W,58.10,2.58,278.33,1,2,8,5328,21,24,29,22,71
5:28:12.0,9/26/2014,3403.6303N,11820.6699W,58.10,5.77,272.32,1,2,8,5396,18,19,24,18,59
5:28:13.0,9/26/2014,3403.6306N,11820.6718W,58.10,8.42,272.74,1,2,8,6082,15,18,22,18,54
5:28:14.0,9/26/2014,3403.6306N,11820.6757W,58.10,10.21,270.79,1,2,8,5877,21,23,29,23,73
5:28:15.0,9/26/2014,3403.6306N,11820.6787W,58.10,12.17,268.86,1,2,8,5759,32,31,42,32,106
5:28:16.0,9/26/2014,3403.6306N,11820.6835W,58.10,14.09,269.31,1,2,8,5691,33,33,43,33,109
5:28:17.0,9/26/2014,3403.6301N,11820.6884W,58.10,16.51,262.29,1,2,8,4960,17,20,23,17,55
5:28:18.0,9/26/2014,3403.6296N,11820.6943W,58.10,17.92,267.47,1,2,8,4825,9,14,14,11,33
5:28:19.0,9/26/2014,3403.6293N,11820.7011W,55.60,17.92,267.47,1,2,8,4967,3,5,5,4,12
5:28:19.0,9/26/2014,3403.6293N,11820.7011W,55.60,18.99,269.09,1,2,8,5289,8,7,10,7,24
5:28:20.0,9/26/2014,3403.6293N,11820.7070W,55.60,19.41,270.02,1,2,8,5299,20,20,26,19,69
5:28:21.0,9/26/2014,3403.6296N,11820.7138W,55.60,19.47,271.64,1,2,8,5142,17,19,23,17,62
5:28:22.0,9/26/2014,3403.6298N,11820.7207W,55.60,19.52,272.25,1,2,8,3942,2,3,3,2,9
5:28:23.0,9/26/2014,3403.6301N,11820.7275W,55.60,19.56,271.43,1,2,8,8890,0,1,1,1,2
5:28:24.0,9/26/2014,3403.6303N,11820.7343W,55.60,19.56,271.54,1,2,8,8890,0,1,1,1,4
5:28:25.0,9/26/2014,3403.6308N,11820.7421W,55.60,19.56,271.54,1,2,9,5127,2,2,3,2,8
5:28:25.0,9/26/2014,3403.6308N,11820.7421W,55.60,26.93,277.81,1,2,9,5183,14,14,18,13,48
5:28:26.0,9/26/2014,3403.6315N,11820.7500W,55.60,24.49,274.30,1,2,9,5494,15,14,19,14,51
5:28:27.0,9/26/2014,3403.6320N,11820.7578W,55.60,23.54,274.80,1,2,9,5140,20,21,26,19,70
5:28:28.0,9/26/2014,3403.6323N,11820.7656W,58.40,23.54,274.80,1,2,9,5049,20,23,27,20,75
5:28:28.0,9/26/2014,3403.6323N,11820.7656W,58.40,24.52,274.32,1,2,9,4725,7,7,9,6,23
5:28:29.0,9/26/2014,3403.6325N,11820.7734W,58.40,25.61,273.93,1,2,9,5576,3,3,4,3,9
5:28:30.0,9/26/2014,3403.6328N,11820.7812W,58.40,25.34,272.89,1,2,9,5365,5,5,7,5,18
5:28:31.0,9/26/2014,3403.6323N,11820.7871W,65.50,25.34,272.89,1,2,9,4956,10,10,13,9,35
5:28:31.0,9/26/2014,3403.6323N,11820.7871W,65.50,23.35,271.38,1,2,9,4902,8,8,10,7,25
5:28:32.0,9/26/2014,3403.6320N,11820.7949W,65.50,23.13,270.46,1,2,9,3942,2,3,3,2,6
5:28:33.0,9/26/2014,3403.6320N,11820.8017W,65.50,23.57,269.07,1,2,9,8890,1,2,2,2,6
5:28:34.0,9/26/2014,3403.6318N,11820.8095W,65.50,23.63,267.54,1,2,9,4220,4,4,5,3,12
5:28:35.0,9/26/2014,3403.6313N,11820.8173W,65.50,23.62,265.46,1,2,9,5099,19,17,23,16,60
5:28:36.0,9/26/2014,3403.6311N,11820.8242W,65.50,22.92,266.18,1,2,9,5396,18,19,24,18,65
5:28:37.0,9/26/2014,3403.6306N,11820.8310W,65.50,23.85,260.41,1,2,9,5576,6,6,8,6,22
5:28:38.0,9/26/2014,3403.6301N,11820.8378W,65.50,22.99,266.05,1,2,9,5576,6,6,8,6,22
5:28:39.0,9/26/2014,3403.6303N,11820.8447W,65.50,23.30,267.12,1,2,9,4956,10,10,13,9,35
5:28:40.0,9/26/2014,3403.6306N,11820.8525W,72.80,23.30,267.12,1,2,10,5576,3,3,4,3,11
5:28:40.0,9/26/2014,3403.6306N,11820.8525W,72.80,22.97,269.09,1,2,10,6219,4,5,6,5,17
5:28:41.0,9/26/2014,3403.6313N,11820.8593W,72.80,24.42,271.51,1,2,10,5251,17,17,22,16,59
5:28:42.0,9/26/2014,3403.6318N,11820.8671W,72.80,24.77,269.38,1,2,10,5315,16,19,22,17,61
5:28:43.0,9/26/2014,3403.6318N,11820.8759W,72.80,24.36,267.64,1,2,10,5012,9,12,13,10,36
5:28:44.0,9/26/2014,3403.6318N,11820.8828W,72.80,23.78,267.55,1,2,10,4685,9,8,11,7,28
5:28:45.0,9/26/2014,3403.6318N,11820.8906W,72.80,23.22,269.27,1,2,10,5931,3,4,5,4,14
5:28:46.0,9/26/2014,3403.6320N,11820.8984W,71.20,23.22,269.27,1,2,10,5438,8,8,11,8,29
5:28:46.0,9/26/2014,3403.6320N,11820.8984W,71.20,21.95,269.88,1,2,10,5177,21,25,29,22,80
5:28:47.0,9/26/2014,3403.6323N,11820.9052W,71.20,22.27,269.52,1,2,10,4967,3,5,5,4,13
5:28:48.0,9/26/2014,3403.6328N,11820.9121W,71.20,20.42,279.00,1,2,10,3942,2,3,3,2,6
5:28:49.0,9/26/2014,3403.6328N,11820.9179W,68.60,20.42,279.00,1,2,10,8890,1,3,3,3,5
5:28:49.0,9/26/2014,3403.6328N,11820.9179W,68.60,10.30,252.72,1,2,10,8890,1,2,2,2,4
5:28:50.0,9/26/2014,3403.6325N,11820.9208W,68.60,8.19,251.98,1,2,10,3242,1,2,2,1,4
5:28:51.0,9/26/2014,3403.6328N,11820.9228W,68.60,4.83,253.98,1,2,10,5576,3,3,4,3,11
5:28:52.0,9/26/2014,3403.6342N,11820.9257W,68.60,8.55,309.22,1,2,10,5127,5,4,6,4,14
5:28:53.0,9/26/2014,3403.6359N,11820.9277W,68.60,9.09,324.03,1,2,10,5763,6,7,9,7,24
5:28:54.0,9/26/2014,3403.6386N,11820.9287W,68.60,10.24,348.14,1,2,10,5183,14,14,18,13,47
5:28:55.0,9/26/2014,3403.6416N,11820.9287W,68.60,10.79,8.48,1,2,10,5410,12,14,17,13,46
5:28:56.0,9/26/2014,3403.6450N,11820.9277W,68.60,12.78,15.82,1,2,10,4797,5,6,7,5,19
5:28:57.0,9/26/2014,3403.6494N,11820.9267W,68.60,17.00,2.97,1,2,10,5576,3,3,4,3,10
5:28:58.0,9/26/2014,3403.6542N,11820.9267W,54.70,17.00,2.97,1,2,10,5127,2,2,3,2,7
5:28:58.0,9/26/2014,3403.6542N,11820.9267W,54.70,18.85,355.57,1,2,10,6219,4,5,6,5,15
5:28:59.0,9/26/2014,3403.6601N,11820.9257W,54.70,23.01,1.80,1,2,10,4797,10,12,14,10,37
5:29:0.0,9/26/2014,3403.6665N,11820.9257W,54.70,24.33,0.78,1,2,10,4938,22,23,28,20,75
5:29:1.0,9/26/2014,3403.6704N,11820.9238W,58.20,24.33,0.78,1,2,10,5183,14,14,18,13,47
5:29:1.0,9/26/2014,3403.6704N,11820.9238W,58.20,18.79,3.86,1,2,10,8890,1,3,3,3,9
5:29:2.0,9/26/2014,3403.6745N,11820.9218W,58.20,17.78,6.56,1,2,10,8890,1,2,2,2,6
5:29:3.0,9/26/2014,3403.6796N,11820.9199W,58.20,16.51,6.44,1,2,10,5576,3,3,4,3,11
5:29:4.0,9/26/2014,3403.6840N,11820.9189W,58.20,15.48,12.13,1,2,10,5438,8,8,11,8,27
5:29:5.0,9/26/2014,3403.6882N,11820.9169W,58.20,14.79,12.33,1,2,10,5931,7,8,10,8,26
5:29:6.0,9/26/2014,3403.6923N,11820.9160W,58.20,14.21,9.55,1,2,10,6219,4,5,6,5,14
5:29:7.0,9/26/2014,3403.6960N,11820.9150W,64.10,14.21,9.55,1,2,10,4508,2,4,4,3,7
5:29:7.0,9/26/2014,3403.6960N,11820.9150W,64.10,12.73,2.85,1,2,10,5883,1,4,3,3,5
5:29:8.0,9/26/2014,3403.6992N,11820.9150W,64.10,10.88,5.67,1,2,10,8890,2,5,5,5,7
5:29:9.0,9/26/2014,3403.7019N,11820.9130W,64.10,11.41,49.01,1,2,10,6144,5,9,9,8,18
5:29:10.0,9/26/2014,3403.7036N,11820.9130W,66.80,11.41,49.01,1,2,10,5164,7,11,11,9,22
5:29:10.0,9/26/2014,3403.7036N,11820.9130W,66.80,6.11,48.49,1,2,10,5721,11,14,16,13,33
5:29:11.0,9/26/2014,3403.7045N,11820.9111W,66.80,5.14,56.22,1,2,10,5353,13,17,19,15,41
5:29:12.0,9/26/2014,3403.7050N,11820.9101W,66.80,4.19,65.49,1,2,10,5544,17,22,25,20,57
5:29:13.0,9/26/2014,3403.7055N,11820.9082W,66.80,3.98,66.50,1,2,10,5681,18,24,27,22,61
5:29:14.0,9/26/2014,3403.7065N,11820.9082W,66.80,3.07,44.15,1,2,10,5596,16,19,23,18,57
5:29:15.0,9/26/2014,3403.7072N,11820.9082W,66.80,2.87,44.15,1,2,10,5396,18,19,24,18,58
5:29:16.0,9/26/2014,3403.7080N,11820.9072W,61.80,2.87,44.15,1,2,10,5798,17,18,23,18,56
5:29:16.0,9/26/2014,3403.7080N,11820.9072W,61.80,2.53,44.15,1,2,10,6009,15,17,21,17,52
5:29:17.0,9/26/2014,3403.7084N,11820.9072W,61.80,3.14,18.56,1,2,10,5360,15,16,20,15,48
5:29:18.0,9/26/2014,3403.7094N,11820.9062W,61.80,4.07,31.23,1,2,10,5274,14,15,19,14,46
5:29:19.0,9/26/2014,3403.7106N,11820.9062W,61.80,5.41,30.66,1,2,10,5931,10,12,15,12,37
5:29:20.0,9/26/2014,3403.7124N,11820.9052W,61.80,7.01,14.86,1,2,10,5576,6,6,8,6,18
5:29:21.0,9/26/2014,3403.7138N,11820.9033W,61.80,8.23,3.43,1,2,10,6219,4,5,6,5,14
5:29:22.0,9/26/2014,3403.7160N,11820.9033W,60.30,8.23,3.43,1,2,8,4967,3,5,5,4,11
5:29:22.0,9/26/2014,3403.7160N,11820.9033W,60.30,10.16,338.41,1,2,8,8890,2,4,4,4,9
5:29:23.0,9/26/2014,3403.7182N,11820.9033W,60.30,8.79,350.64,1,2,8,4508,2,4,4,3,8
5:29:24.0,9/26/2014,3403.7202N,11820.9023W,60.30,9.37,348.01,1,2,8,4508,2,4,4,3,9
5:29:25.0,9/26/2014,3403.7224N,11820.9023W,60.30,10.00,354.23,1,2,8,6219,4,5,6,5,14
5:29:26.0,9/26/2014,3403.7255N,11820.9023W,60.30,9.58,21.19,1,2,8,6219,8,10,12,10,30
5:29:27.0,9/26/2014,3403.7290N,11820.9013W,60.30,10.96,16.33,1,2,8,5444,22,26,31,24,79
5:29:28.0,9/26/2014,3403.7324N,11820.9003W,67.10,10.96,16.33,1,2,8,5501,31,40,45,36,118
5:29:28.0,9/26/2014,3403.7324N,11820.9003W,67.10,11.62,2.05,1,2,8,5358,34,38,46,35,115
5:29:29.0,9/26/2014,3403.7360N,11820.9003W,67.10,12.66,357.83,1,2,8,5164,29,31,38,28,89
5:29:30.0,9/26/2014,3403.7399N,11820.8994W,67.10,14.23,352.39,1,2,8,5196,23,24,30,22,67
5:29:31.0,9/26/2014,3403.7436N,11820.9003W,67.10,14.74,350.53,1,2,8,5282,31,29,39,28,83
5:29:32.0,9/26/2014,3403.7473N,11820.9003W,67.10,14.02,351.02,1,2,8,5251,34,34,44,32,102
5:29:33.0,9/26/2014,3403.7504N,11820.9003W,67.10,13.94,352.25,1,2,8,5242,33,35,43,32,108
5:29:34.0,9/26/2014,3403.7539N,11820.9003W,76.70,13.94,352.25,1,2,9,5145,30,34,40,30,103
5:29:34.0,9/26/2014,3403.7539N,11820.9003W,76.70,13.15,355.43,1,2,9,5587,29,31,39,30,100
5:29:35.0,9/26/2014,3403.7570N,11820.9003W,76.70,12.97,354.97,1,2,9,5440,33,33,43,32,108
5:29:36.0,9/26/2014,3403.7597N,11820.9003W,76.70,11.24,359.07,1,2,9,5477,34,34,44,33,109
5:29:37.0,9/26/2014,3403.7629N,11820.9003W,81.90,11.24,359.07,1,2,10,5808,36,36,48,37,119
5:29:37.0,9/26/2014,3403.7629N,11820.9003W,81.90,10.92,358.45,1,2,10,6305,52,56,72,59,171
5:29:38.0,9/26/2014,3403.7658N,11820.8994W,81.90,9.81,359.05,1,2,10,6511,58,67,83,70,203
5:29:39.0,9/26/2014,3403.7683N,11820.8994W,81.90,8.18,354.63,1,2,10,6456,61,78,91,78,227
5:29:40.0,9/26/2014,3403.7683N,11820.8994W,81.90,0.14,354.63,1,2,10,6455,70,98,109,95,276
5:29:41.0,9/26/2014,3403.7702N,11820.8974W,81.90,0.29,354.63,1,2,10,6070,82,118,127,109,322
5:29:42.0,9/26/2014,3403.7707N,11820.8964W,81.90,0.32,354.63,1,2,10,6062,78,113,121,104,307
5:29:43.0,9/26/2014,3403.7717N,11820.8945W,77.00,0.32,354.63,1,2,10,5895,82,118,126,107,320
5:29:43.0,9/26/2014,3403.7717N,11820.8945W,77.00,5.26,133.59,1,2,10,6027,69,102,108,93,276
5:29:44.0,9/26/2014,3403.7724N,11820.8925W,77.00,5.84,136.32,1,2,10,6825,51,80,85,77,218
5:29:45.0,9/26/2014,3403.7717N,11820.8906W,77.00,5.81,130.70,1,2,10,6813,49,74,80,72,199
5:29:46.0,9/26/2014,3403.7712N,11820.8886W,77.00,4.56,114.84,1,2,10,7120,36,57,61,56,147
5:29:47.0,9/26/2014,3403.7722N,11820.8876W,77.00,5.40,62.36,1,2,10,7866,16,31,31,30,72
5:29:48.0,9/26/2014,3403.7736N,11820.8857W,77.00,6.10,32.29,1,2,10,7610,13,24,24,23,56
